estacion;fecha;temperatura;humedad;rocio;precipitacion
94059;2016-11-16 5:50:00;12.9;76.8;8.9;0.0
94059;2016-11-16 6:00:00;12.1;82.0;9.1;0.6
94059;2016-11-16 6:10:00;11.9;84.9;9.4;1.2
94059;2016-11-16 6:20:00;11.6;86.2;9.4;0.6
94059;2016-11-16 6:30:00;11.3;87.3;9.3;0.6
94059;2016-11-16 6:40:00;11.1;87.8;9.2;1.0
94059;2016-11-16 6:50:00;10.9;87.6;8.9;0.4
94059;2016-11-16 7:00:00;10.9;88.1;9;0.0
94059;2016-11-16 7:10:00;10.9;88.5;9.1;0.0
94059;2016-11-16 7:20:00;10.8;88.6;9;0.0
94059;2016-11-16 7:30:00;10.9;88.6;9.1;0.0
94059;2016-11-16 7:40:00;10.8;88.7;9;0.0
94059;2016-11-16 7:50:00;10.7;88.8;8.9;0.4
94059;2016-11-16 8:00:00;10.6;88.8;8.8;1.0
94059;2016-11-16 8:10:00;10.6;89.0;8.9;1.6
94059;2016-11-16 8:20:00;10.5;89.2;8.8;0.4
94059;2016-11-16 8:30:00;10.7;89.3;9;0.4
94059;2016-11-16 8:40:00;10.8;89.1;9.1;0.0
94059;2016-11-16 8:50:00;10.8;87.9;8.9;0.0
94059;2016-11-16 9:00:00;11.0;88.1;9.1;0.0
94059;2016-11-16 9:10:00;11.4;88.7;9.6;0.0
94059;2016-11-16 9:20:00;11.6;88.4;9.7;0.0
94059;2016-11-16 9:30:00;11.6;86.8;9.5;0.0
94059;2016-11-16 9:40:00;11.8;86.7;9.7;0.0
94059;2016-11-16 9:50:00;12.2;86.8;10.1;0.0
94059;2016-11-16 10:00:00;12.2;86.3;10;0.0
94059;2016-11-16 10:10:00;12.3;86.6;10.1;0.0
94059;2016-11-16 10:20:00;12.2;87.0;10.1;0.0
94059;2016-11-16 10:30:00;12.3;87.1;10.2;0.0
94059;2016-11-16 10:40:00;12.6;87.2;10.5;0.0
94059;2016-11-16 10:50:00;12.8;86.5;10.6;0.0
94059;2016-11-16 11:00:00;13.2;85.5;10.8;0.0
94059;2016-11-16 11:10:00;13.9;83.0;11.1;0.0
94059;2016-11-16 11:20:00;14.1;80.3;10.8;0.0
94059;2016-11-16 11:30:00;14.4;79.3;10.9;0.0
94059;2016-11-16 11:40:00;14.2;78.8;10.6;0.0
94059;2016-11-16 11:50:00;13.5;79.7;10.1;0.0
94059;2016-11-16 12:00:00;13.6;80.7;10.3;0.0
94059;2016-11-16 12:10:00;13.9;80.4;10.6;0.0
94059;2016-11-16 12:20:00;14.2;79.6;10.7;0.0
94059;2016-11-16 12:30:00;14.4;78.5;10.7;0.0
94059;2016-11-16 12:40:00;14.6;78.3;10.9;0.0
94059;2016-11-16 12:50:00;14.5;75.2;10.2;0.0
94059;2016-11-16 13:00:00;14.5;73.0;9.7;0.0
94059;2016-11-16 13:10:00;15.0;72.3;10.1;0.0
94059;2016-11-16 13:20:00;14.7;71.2;9.5;0.0
94059;2016-11-16 13:30:00;14.5;71.1;9.3;0.0
94059;2016-11-16 13:40:00;15.1;71.8;10.1;0.0
94059;2016-11-16 13:50:00;14.8;70.0;9.4;0.0
94059;2016-11-16 14:00:00;14.8;70.9;9.6;0.0
94059;2016-11-16 14:10:00;14.8;70.7;9.5;0.0
94059;2016-11-16 14:20:00;14.6;71.3;9.5;0.0
94059;2016-11-16 14:30:00;14.6;71.6;9.5;0.0
94059;2016-11-16 14:40:00;14.7;71.5;9.6;0.0
94059;2016-11-16 14:50:00;14.7;70.5;9.4;0.0
94059;2016-11-16 15:00:00;14.8;71.0;9.6;0.0
94059;2016-11-16 15:10:00;14.9;72.1;9.9;0.0
94059;2016-11-16 15:20:00;14.9;72.6;10;0.0
94059;2016-11-16 15:30:00;14.7;72.7;9.9;0.0
94059;2016-11-16 15:40:00;14.7;74.4;10.2;0.0
94059;2016-11-16 15:50:00;14.4;74.2;9.9;0.0
94059;2016-11-16 16:00:00;14.2;72.3;9.3;0.0
94059;2016-11-16 16:10:00;14.5;75.7;10.3;0.0
94059;2016-11-16 16:20:00;14.4;73.9;9.8;0.0
94059;2016-11-16 16:30:00;14.4;71.8;9.4;0.0
94059;2016-11-16 16:40:00;14.4;71.3;9.3;0.0
94059;2016-11-16 16:50:00;14.4;71.6;9.3;0.0
94059;2016-11-16 17:00:00;14.3;74.4;9.8;0.0
94059;2016-11-16 17:10:00;14.2;74.9;9.8;0.0
94059;2016-11-16 17:20:00;14.4;74.6;10;0.0
94059;2016-11-16 17:30:00;14.4;75.2;10.1;0.0
94059;2016-11-16 17:40:00;14.4;72.3;9.5;0.0
94059;2016-11-16 17:50:00;14.3;69.8;8.9;0.0
94059;2016-11-16 18:00:00;14.2;70.7;9;0.0
94059;2016-11-16 18:10:00;13.8;72.2;8.9;0.0
94059;2016-11-16 18:20:00;13.4;73.1;8.7;0.0
94059;2016-11-16 18:30:00;13.3;71.7;8.3;0.0
94059;2016-11-16 18:40:00;13.1;72.0;8.2;0.0
94059;2016-11-16 18:50:00;13.2;72.1;8.3;0.0
94059;2016-11-16 19:00:00;13.2;70.3;7.9;0.0
94059;2016-11-16 19:10:00;13.1;70.9;7.9;0.0
94059;2016-11-16 19:20:00;13.1;71.1;8;0.0
94059;2016-11-16 19:30:00;13.0;71.8;8;0.0
94059;2016-11-16 19:40:00;12.9;73.4;8.3;0.0
94059;2016-11-16 19:50:00;12.8;73.7;8.2;0.0
94059;2016-11-16 20:00:00;12.6;73.2;7.9;0.0
94059;2016-11-16 20:10:00;12.4;73.2;7.7;0.0
94059;2016-11-16 20:20:00;12.2;74.9;7.9;0.0
94059;2016-11-16 20:30:00;12.2;75.1;7.9;0.0
94059;2016-11-16 20:40:00;12.2;74.8;7.9;0.0
94059;2016-11-16 20:50:00;12.1;74.7;7.7;0.0
94059;2016-11-16 21:00:00;12.1;75.4;7.9;0.0
94059;2016-11-16 21:10:00;12.0;76.9;8.1;0.0
94059;2016-11-16 21:20:00;11.9;78.6;8.3;0.0
94059;2016-11-16 21:30:00;11.8;79.2;8.3;0.0
94059;2016-11-16 21:40:00;11.9;79.6;8.5;0.0
94059;2016-11-16 21:50:00;11.9;80.1;8.6;0.0
94059;2016-11-16 22:00:00;12.0;80.6;8.8;0.0
94059;2016-11-16 22:10:00;12.0;81.0;8.8;0.2
94059;2016-11-16 22:20:00;12.0;81.9;9;0.0
94059;2016-11-16 22:30:00;12.1;82.5;9.2;0.0
94059;2016-11-16 22:40:00;12.2;83.2;9.4;0.0
94059;2016-11-16 22:50:00;12.1;83.5;9.4;0.0
94059;2016-11-16 23:00:00;11.9;84.3;9.3;0.6
94059;2016-11-16 23:10:00;11.5;86.4;9.3;1.6
94059;2016-11-16 23:20:00;11.6;87.7;9.6;0.0
94059;2016-11-16 23:30:00;11.6;88.4;9.7;0.0
94059;2016-11-16 23:40:00;11.5;89.1;9.8;0.0
94059;2016-11-16 23:50:00;11.6;89.0;9.9;0.0
94059;2016-11-17 0:00:00;11.6;89.3;9.9;0.0
94059;2016-11-17 0:10:00;11.6;89.4;9.9;0.0
94059;2016-11-17 0:20:00;11.7;89.6;10;0.0
94059;2016-11-17 0:30:00;11.7;89.9;10.1;0.0
94059;2016-11-17 0:40:00;11.7;90.2;10.1;0.0
94059;2016-11-17 0:50:00;11.8;90.5;10.3;0.0
94059;2016-11-17 1:00:00;11.8;90.6;10.3;0.0
94059;2016-11-17 1:10:00;11.7;90.7;10.2;0.2
94059;2016-11-17 1:20:00;11.7;90.9;10.3;0.0
94059;2016-11-17 1:30:00;11.7;91.0;10.3;0.0
94059;2016-11-17 1:40:00;11.6;91.2;10.2;0.0
94059;2016-11-17 1:50:00;11.7;91.1;10.3;0.0
94059;2016-11-17 2:00:00;11.6;91.0;10.2;0.0
94059;2016-11-17 2:10:00;11.6;90.9;10.2;0.0
94059;2016-11-17 2:20:00;11.6;90.8;10.1;0.0
94059;2016-11-17 2:30:00;11.6;90.8;10.1;0.0
94059;2016-11-17 2:40:00;11.6;90.5;10.1;0.0
94059;2016-11-17 2:50:00;11.7;90.4;10.2;0.0
94059;2016-11-17 3:00:00;11.7;90.6;10.2;0.0
94059;2016-11-17 3:10:00;11.7;90.5;10.2;0.0
94059;2016-11-17 3:20:00;11.9;89.7;10.3;0.0
94059;2016-11-17 3:30:00;11.9;88.8;10.1;0.0
94059;2016-11-17 3:40:00;12.0;87.9;10.1;0.0
94059;2016-11-17 3:50:00;12.1;86.7;10;0.0
94059;2016-11-17 4:00:00;12.2;85.4;9.8;0.0
94059;2016-11-17 4:10:00;12.3;84.0;9.7;0.0
94059;2016-11-17 4:20:00;12.4;81.9;9.4;0.0
94059;2016-11-17 4:30:00;12.4;80.6;9.2;0.0
94059;2016-11-17 4:40:00;12.3;80.6;9.1;0.0
94059;2016-11-17 4:50:00;12.3;80.4;9;0.0
94059;2016-11-17 5:00:00;12.4;79.3;8.9;0.0
94059;2016-11-17 5:10:00;12.6;77.9;8.9;0.0
94059;2016-11-17 5:20:00;12.7;76.6;8.7;0.0
94059;2016-11-17 5:30:00;12.8;74.9;8.5;0.0
94059;2016-11-17 5:40:00;12.6;74.4;8.2;0.0
94059;2016-11-17 5:50:00;12.4;73.6;7.8;0.0
94059;2016-11-17 6:00:00;12.5;71.5;7.5;0.0
94059;2016-11-17 6:10:00;12.1;71.8;7.2;0.0
94059;2016-11-17 6:20:00;11.9;72.6;7.1;0.0
94059;2016-11-17 6:30:00;11.6;72.8;6.9;0.0
94059;2016-11-17 6:40:00;11.7;72.4;6.9;0.0
94059;2016-11-17 6:50:00;11.8;72.6;7;0.0
94059;2016-11-17 7:00:00;12.4;70.7;7.2;0.0
94059;2016-11-17 7:10:00;12.7;69.4;7.3;0.0
94059;2016-11-17 7:20:00;13.1;67.2;7.2;0.0
94059;2016-11-17 7:30:00;13.5;65.6;7.2;0.0
94059;2016-11-17 7:40:00;13.7;64.5;7.1;0.0
94059;2016-11-17 7:50:00;13.9;60.1;6.3;0.0
94059;2016-11-17 8:00:00;14.0;60.2;6.4;0.0
94059;2016-11-17 8:10:00;14.0;59.7;6.3;0.0
94059;2016-11-17 8:20:00;14.5;62.3;7.4;0.0
94059;2016-11-17 8:30:00;14.4;61.6;7.1;0.0
94059;2016-11-17 8:40:00;14.6;61.7;7.3;0.0
94059;2016-11-17 8:50:00;15.0;60.8;7.5;0.0
94059;2016-11-17 9:00:00;15.0;59.6;7.2;0.0
94059;2016-11-17 9:10:00;15.5;59.9;7.8;0.0
94059;2016-11-17 9:20:00;15.4;59.4;7.5;0.0
94059;2016-11-17 9:30:00;16.2;59.7;8.4;0.0
94059;2016-11-17 9:40:00;16.0;57.4;7.6;0.0
94059;2016-11-17 9:50:00;16.4;56.9;7.8;0.0
94059;2016-11-17 10:00:00;16.5;54.6;7.3;0.0
94059;2016-11-17 10:10:00;17.6;55.2;8.5;0.0
94059;2016-11-17 10:20:00;17.4;53.4;7.8;0.0
94059;2016-11-17 10:30:00;17.9;52.1;7.9;0.0
94059;2016-11-17 10:40:00;18.4;50.3;7.9;0.0
94059;2016-11-17 10:50:00;18.1;46.0;6.3;0.0
94059;2016-11-17 11:00:00;18.1;42.1;5;0.0
94059;2016-11-17 11:10:00;18.7;46.3;7;0.0
94059;2016-11-17 11:20:00;18.6;44.9;6.4;0.0
94059;2016-11-17 11:30:00;19.5;42.8;6.5;0.0
94059;2016-11-17 11:40:00;19.0;42.9;6.1;0.0
94059;2016-11-17 11:50:00;19.4;34.9;3.5;0.0
94059;2016-11-17 12:00:00;19.9;35.6;4.2;0.0
94059;2016-11-17 12:10:00;19.9;34.0;3.6;0.0
94059;2016-11-17 12:20:00;19.8;35.5;4.1;0.0
94059;2016-11-17 12:30:00;20.8;35.5;5;0.0
94059;2016-11-17 12:40:00;20.5;32.4;3.4;0.0
94059;2016-11-17 12:50:00;20.2;32.9;3.4;0.0
94059;2016-11-17 13:00:00;20.1;31.8;2.8;0.0
94059;2016-11-17 13:10:00;21.0;33.7;4.4;0.0
94059;2016-11-17 13:20:00;20.6;31.2;3;0.0
94059;2016-11-17 13:30:00;20.6;30.4;2.6;0.0
94059;2016-11-17 13:40:00;20.8;31.2;3.2;0.0
94059;2016-11-17 13:50:00;21.1;31.5;3.6;0.0
94059;2016-11-17 14:00:00;21.9;30.5;3.8;0.0
94059;2016-11-17 14:10:00;21.1;30.8;3.2;0.0
94059;2016-11-17 14:20:00;21.4;32.3;4.2;0.0
94059;2016-11-17 14:30:00;21.3;32.0;4;0.0
94059;2016-11-17 14:40:00;21.2;30.3;3.1;0.0
94059;2016-11-17 14:50:00;21.9;31.9;4.4;0.0
94059;2016-11-17 15:00:00;21.7;30.8;3.8;0.0
94059;2016-11-17 15:10:00;21.5;29.0;2.7;0.0
94059;2016-11-17 15:20:00;22.2;30.5;4.1;0.0
94059;2016-11-17 15:30:00;21.8;28.8;2.9;0.0
94059;2016-11-17 15:40:00;22.1;29.7;3.6;0.0
94059;2016-11-17 15:50:00;22.2;29.6;3.6;0.0
94059;2016-11-17 16:00:00;22.4;31.6;4.7;0.0
94059;2016-11-17 16:10:00;22.2;30.2;3.9;0.0
94059;2016-11-17 16:20:00;21.8;27.9;2.4;0.0
94059;2016-11-17 16:30:00;22.5;30.0;4.1;0.0
94059;2016-11-17 16:40:00;22.2;28.5;3.1;0.0
94059;2016-11-17 16:50:00;22.3;29.4;3.6;0.0
94059;2016-11-17 17:00:00;22.2;27.2;2.4;0.0
94059;2016-11-17 17:10:00;22.3;27.8;2.8;0.0
94059;2016-11-17 17:20:00;22.3;27.3;2.6;0.0
94059;2016-11-17 17:30:00;22.2;26.8;2.2;0.0
94059;2016-11-17 17:40:00;21.8;26.3;1.6;0.0
94059;2016-11-17 17:50:00;21.8;26.3;1.6;0.0
94059;2016-11-17 18:00:00;22.2;27.4;2.5;0.0
94059;2016-11-17 18:10:00;21.6;29.1;2.9;0.0
94059;2016-11-17 18:20:00;21.6;30.6;3.6;0.0
94059;2016-11-17 18:30:00;21.1;29.8;2.8;0.0
94059;2016-11-17 18:40:00;20.8;30.5;2.8;0.0
94059;2016-11-17 18:50:00;20.4;32.4;3.3;0.0
94059;2016-11-17 19:00:00;20.0;32.6;3.1;0.0
94059;2016-11-17 19:10:00;19.7;35.5;4;0.0
94059;2016-11-17 19:20:00;19.2;36.0;3.8;0.0
94059;2016-11-17 19:30:00;18.7;37.9;4.1;0.0
94059;2016-11-17 19:40:00;18.0;41.2;4.6;0.0
94059;2016-11-17 19:50:00;17.4;43.8;5;0.0
94059;2016-11-17 20:00:00;16.9;45.6;5.1;0.0
94059;2016-11-17 20:10:00;16.1;48.6;5.3;0.0
94059;2016-11-17 20:20:00;15.2;53.2;5.7;0.0
94059;2016-11-17 20:30:00;15.0;54.7;6;0.0
94059;2016-11-17 20:40:00;14.6;56.7;6.1;0.0
94059;2016-11-17 20:50:00;14.4;57.3;6.1;0.0
94059;2016-11-17 21:00:00;13.9;60.3;6.3;0.0
94059;2016-11-17 21:10:00;13.6;62.2;6.5;0.0
94059;2016-11-17 21:20:00;13.4;63.0;6.5;0.0
94059;2016-11-17 21:30:00;13.2;64.3;6.6;0.0
94059;2016-11-17 21:40:00;12.7;67.3;6.8;0.0
94059;2016-11-17 21:50:00;12.8;65.8;6.6;0.0
94059;2016-11-17 22:00:00;12.8;65.0;6.4;0.0
94059;2016-11-17 22:10:00;12.4;67.9;6.6;0.0
94059;2016-11-17 22:20:00;12.4;66.2;6.3;0.0
94059;2016-11-17 22:30:00;12.1;68.0;6.4;0.0
94059;2016-11-17 22:40:00;11.4;70.6;6.3;0.0
94059;2016-11-17 22:50:00;11.1;72.5;6.4;0.0
94059;2016-11-17 23:00:00;10.9;74.4;6.5;0.0
94059;2016-11-17 23:10:00;11.1;74.4;6.7;0.0
94059;2016-11-17 23:20:00;10.9;76.1;6.9;0.0
94059;2016-11-17 23:30:00;10.6;77.5;6.8;0.0
94059;2016-11-17 23:40:00;10.6;77.2;6.8;0.0
94059;2016-11-17 23:50:00;10.7;76.8;6.8;0.0
94059;2016-11-18 0:00:00;10.4;77.7;6.7;0.0
94059;2016-11-18 0:10:00;10.5;77.2;6.7;0.0
94059;2016-11-18 0:20:00;10.5;76.7;6.6;0.0
94059;2016-11-18 0:30:00;10.4;76.0;6.4;0.0
94059;2016-11-18 0:40:00;10.5;74.4;6.1;0.0
94059;2016-11-18 0:50:00;10.2;75.2;6;0.0
94059;2016-11-18 1:00:00;10.3;74.2;5.9;0.0
94059;2016-11-18 1:10:00;9.8;75.7;5.7;0.0
94059;2016-11-18 1:20:00;9.7;74.3;5.4;0.0
94059;2016-11-18 1:30:00;9.5;74.7;5.2;0.0
94059;2016-11-18 1:40:00;8.9;77.6;5.2;0.0
94059;2016-11-18 1:50:00;8.8;78.7;5.3;0.0
94059;2016-11-18 2:00:00;8.2;80.2;5;0.0
94059;2016-11-18 2:10:00;8.9;77.6;5.2;0.0
94059;2016-11-18 2:20:00;9.8;74.1;5.4;0.0
94059;2016-11-18 2:30:00;9.5;73.2;4.9;0.0
94059;2016-11-18 2:40:00;9.6;72.5;4.9;0.0
94059;2016-11-18 2:50:00;9.4;72.7;4.8;0.0
94059;2016-11-18 3:00:00;9.3;73.0;4.7;0.0
94059;2016-11-18 3:10:00;9.1;73.0;4.5;0.0
94059;2016-11-18 3:20:00;9.0;73.5;4.5;0.0
94059;2016-11-18 3:30:00;8.8;74.0;4.4;0.0
94059;2016-11-18 3:40:00;8.6;74.2;4.3;0.0
94059;2016-11-18 3:50:00;8.6;74.9;4.4;0.0
94059;2016-11-18 4:00:00;8.3;75.5;4.2;0.0
94059;2016-11-18 4:10:00;8.2;76.2;4.3;0.0
94059;2016-11-18 4:20:00;8.2;75.6;4.2;0.0
94059;2016-11-18 4:30:00;8.1;76.2;4.2;0.0
94059;2016-11-18 4:40:00;7.8;77.0;4;0.0
94059;2016-11-18 4:50:00;7.4;77.9;3.8;0.0
94059;2016-11-18 5:00:00;7.8;76.9;4;0.0
94059;2016-11-18 5:10:00;7.6;76.9;3.8;0.0
94059;2016-11-18 5:20:00;7.5;76.7;3.7;0.0
94059;2016-11-18 5:30:00;7.4;76.8;3.6;0.0
94059;2016-11-18 5:40:00;7.3;76.7;3.5;0.0
94059;2016-11-18 5:50:00;7.3;76.5;3.5;0.0
94059;2016-11-18 6:00:00;7.2;77.2;3.5;0.0
94059;2016-11-18 6:10:00;6.8;78.8;3.4;0.0
94059;2016-11-18 6:20:00;6.9;79.6;3.6;0.0
94059;2016-11-18 6:30:00;7.2;80.1;4;0.0
94059;2016-11-18 6:40:00;7.7;78.8;4.3;0.0
94059;2016-11-18 6:50:00;8.4;78.6;4.9;0.0
94059;2016-11-18 7:00:00;9.4;77.9;5.7;0.0
94059;2016-11-18 7:10:00;10.4;75.7;6.3;0.0
94059;2016-11-18 7:20:00;11.1;72.4;6.3;0.0
94059;2016-11-18 7:30:00;11.7;68.5;6.1;0.0
94059;2016-11-18 7:40:00;12.3;66.8;6.3;0.0
94059;2016-11-18 7:50:00;12.8;64.7;6.3;0.0
94059;2016-11-18 8:00:00;13.2;62.2;6.1;0.0
94059;2016-11-18 8:10:00;13.6;61.6;6.4;0.0
94059;2016-11-18 8:20:00;14.1;62.0;6.9;0.0
94059;2016-11-18 8:30:00;14.8;60.0;7.1;0.0
94059;2016-11-18 8:40:00;15.4;58.0;7.2;0.0
94059;2016-11-18 8:50:00;16.1;57.1;7.6;0.0
94059;2016-11-18 9:00:00;16.3;54.3;7.1;0.0
94059;2016-11-18 9:10:00;16.6;52.8;6.9;0.0
94059;2016-11-18 9:20:00;17.2;50.0;6.7;0.0
94059;2016-11-18 9:30:00;17.4;46.5;5.8;0.0
94059;2016-11-18 9:40:00;17.8;46.8;6.3;0.0
94059;2016-11-18 9:50:00;17.7;45.1;5.7;0.0
94059;2016-11-18 10:00:00;18.2;44.9;6.1;0.0
94059;2016-11-18 10:10:00;18.2;43.9;5.7;0.0
94059;2016-11-18 10:20:00;18.1;43.8;5.6;0.0
94059;2016-11-18 10:30:00;18.7;44.1;6.2;0.0
94059;2016-11-18 10:40:00;18.9;44.0;6.4;0.0
94059;2016-11-18 10:50:00;19.3;43.6;6.6;0.0
94059;2016-11-18 11:00:00;19.3;43.3;6.5;0.0
94059;2016-11-18 11:10:00;19.4;42.9;6.5;0.0
94059;2016-11-18 11:20:00;20.0;43.0;7.1;0.0
94059;2016-11-18 11:30:00;20.6;42.8;7.5;0.0
94059;2016-11-18 11:40:00;21.0;41.7;7.5;0.0
94059;2016-11-18 11:50:00;21.3;41.5;7.7;0.0
94059;2016-11-18 12:00:00;21.2;41.2;7.5;0.0
94059;2016-11-18 12:10:00;21.7;40.1;7.6;0.0
94059;2016-11-18 12:20:00;22.2;39.4;7.7;0.0
94059;2016-11-18 12:30:00;22.5;39.6;8.1;0.0
94059;2016-11-18 12:40:00;22.3;39.5;7.9;0.0
94059;2016-11-18 12:50:00;22.3;38.6;7.5;0.0
94059;2016-11-18 13:00:00;22.5;39.1;7.9;0.0
94059;2016-11-18 13:10:00;22.7;38.9;8;0.0
94059;2016-11-18 13:20:00;23.6;38.7;8.7;0.0
94059;2016-11-18 13:30:00;23.5;38.1;8.4;0.0
94059;2016-11-18 13:40:00;23.8;38.8;8.9;0.0
94059;2016-11-18 13:50:00;23.8;38.4;8.8;0.0
94059;2016-11-18 14:00:00;24.3;36.2;8.4;0.0
94059;2016-11-18 14:10:00;24.0;36.1;8.1;0.0
94059;2016-11-18 14:20:00;24.1;36.8;8.4;0.0
94059;2016-11-18 14:30:00;23.9;36.6;8.2;0.0
94059;2016-11-18 14:40:00;24.0;35.6;7.9;0.0
94059;2016-11-18 14:50:00;24.4;36.3;8.5;0.0
94059;2016-11-18 15:00:00;24.0;35.0;7.6;0.0
94059;2016-11-18 15:10:00;24.3;35.2;8;0.0
94059;2016-11-18 15:20:00;24.5;35.2;8.1;0.0
94059;2016-11-18 15:30:00;24.4;34.5;7.7;0.0
94059;2016-11-18 15:40:00;24.4;35.0;8;0.0
94059;2016-11-18 15:50:00;24.8;34.9;8.3;0.0
94059;2016-11-18 16:00:00;24.8;34.2;8;0.0
94059;2016-11-18 16:10:00;24.6;35.0;8.1;0.0
94059;2016-11-18 16:20:00;25.0;34.3;8.2;0.0
94059;2016-11-18 16:30:00;24.9;34.4;8.1;0.0
94059;2016-11-18 16:40:00;24.8;34.7;8.2;0.0
94059;2016-11-18 16:50:00;24.9;35.0;8.4;0.0
94059;2016-11-18 17:00:00;24.7;34.9;8.2;0.0
94059;2016-11-18 17:10:00;24.6;35.5;8.3;0.0
94059;2016-11-18 17:20:00;24.0;35.5;7.8;0.0
94059;2016-11-18 17:30:00;24.0;36.5;8.2;0.0
94059;2016-11-18 17:40:00;23.6;37.9;8.4;0.0
94059;2016-11-18 17:50:00;23.1;38.6;8.2;0.0
94059;2016-11-18 18:00:00;22.8;39.2;8.2;0.0
94059;2016-11-18 18:10:00;22.5;40.0;8.2;0.0
94059;2016-11-18 18:20:00;22.1;40.2;8;0.0
94059;2016-11-18 18:30:00;21.9;41.5;8.2;0.0
94059;2016-11-18 18:40:00;21.8;41.5;8.2;0.0
94059;2016-11-18 18:50:00;21.4;42.7;8.2;0.0
94059;2016-11-18 19:00:00;21.2;42.8;8.1;0.0
94059;2016-11-18 19:10:00;20.7;45.2;8.4;0.0
94059;2016-11-18 19:20:00;20.3;46.0;8.3;0.0
94059;2016-11-18 19:30:00;19.9;47.2;8.3;0.0
94059;2016-11-18 19:40:00;19.6;47.8;8.2;0.0
94059;2016-11-18 19:50:00;19.3;48.3;8.1;0.0
94059;2016-11-18 20:00:00;18.8;50.2;8.2;0.0
94059;2016-11-18 20:10:00;18.6;50.9;8.2;0.0
94059;2016-11-18 20:20:00;18.2;52.0;8.2;0.0
94059;2016-11-18 20:30:00;17.8;53.7;8.3;0.0
94059;2016-11-18 20:40:00;17.5;54.7;8.3;0.0
94059;2016-11-18 20:50:00;17.2;55.9;8.3;0.0
94059;2016-11-18 21:00:00;16.9;56.8;8.3;0.0
94059;2016-11-18 21:10:00;16.8;57.3;8.3;0.0
94059;2016-11-18 21:20:00;16.5;58.2;8.3;0.0
94059;2016-11-18 21:30:00;16.4;58.7;8.3;0.0
94059;2016-11-18 21:40:00;16.2;59.7;8.4;0.0
94059;2016-11-18 21:50:00;16.1;60.7;8.5;0.0
94059;2016-11-18 22:00:00;15.9;61.7;8.6;0.0
94059;2016-11-18 22:10:00;15.8;62.5;8.7;0.0
94059;2016-11-18 22:20:00;15.7;63.2;8.7;0.0
94059;2016-11-18 22:30:00;15.5;64.5;8.8;0.0
94059;2016-11-18 22:40:00;15.5;64.8;8.9;0.0
94059;2016-11-18 22:50:00;15.1;66.2;8.8;0.0
94059;2016-11-18 23:00:00;14.7;68.0;8.9;0.0
94059;2016-11-18 23:10:00;14.7;67.9;8.8;0.0
94059;2016-11-18 23:20:00;14.4;69.1;8.8;0.0
94059;2016-11-18 23:30:00;13.9;70.6;8.7;0.0
94059;2016-11-18 23:40:00;13.8;71.0;8.6;0.0
94059;2016-11-18 23:50:00;13.7;70.3;8.4;0.0
94059;2016-11-19 0:00:00;13.2;71.2;8.1;0.0
94059;2016-11-19 0:10:00;12.7;72.8;8;0.0
94059;2016-11-19 0:20:00;12.6;73.5;8;0.0
94059;2016-11-19 0:30:00;12.2;74.5;7.8;0.0
94059;2016-11-19 0:40:00;11.7;75.6;7.5;0.0
94059;2016-11-19 0:50:00;11.6;76.6;7.6;0.0
94059;2016-11-19 1:00:00;11.6;76.9;7.7;0.0
94059;2016-11-19 1:10:00;11.8;76.4;7.8;0.0
94059;2016-11-19 1:20:00;12.1;75.7;7.9;0.0
94059;2016-11-19 1:30:00;11.9;75.6;7.7;0.0
94059;2016-11-19 1:40:00;12.1;75.5;7.9;0.0
94059;2016-11-19 2:00:00;12.1;74.8;7.8;0.0
94059;2016-11-19 2:10:00;12.1;75.0;7.8;0.0
94059;2016-11-19 2:20:00;12.1;74.8;7.8;0.0
94059;2016-11-19 2:30:00;12.2;74.8;7.9;0.0
94059;2016-11-19 2:40:00;12.2;74.9;7.9;0.0
94059;2016-11-19 2:50:00;12.1;75.2;7.8;0.0
94059;2016-11-19 3:00:00;11.9;75.6;7.7;0.0
94059;2016-11-19 3:10:00;12.0;75.1;7.7;0.0
94059;2016-11-19 3:20:00;12.3;73.3;7.7;0.0
94059;2016-11-19 3:30:00;12.6;71.1;7.5;0.0
94059;2016-11-19 3:40:00;12.6;69.8;7.2;0.0
94059;2016-11-19 3:50:00;12.6;68.4;6.9;0.0
94059;2016-11-19 4:00:00;12.7;67.5;6.8;0.0
94059;2016-11-19 4:10:00;12.7;67.1;6.8;0.0
94059;2016-11-19 4:20:00;12.5;68.0;6.8;0.0
94059;2016-11-19 4:30:00;12.4;68.5;6.8;0.0
94059;2016-11-19 4:40:00;12.2;69.4;6.8;0.0
94059;2016-11-19 4:50:00;12.0;70.4;6.8;0.0
94059;2016-11-19 5:00:00;11.8;71.1;6.7;0.0
94059;2016-11-19 5:10:00;11.8;71.2;6.8;0.0
94059;2016-11-19 5:20:00;11.7;71.8;6.8;0.0
94059;2016-11-19 5:30:00;11.5;72.2;6.7;0.0
94059;2016-11-19 5:40:00;11.6;71.9;6.7;0.0
94059;2016-11-19 5:50:00;11.9;70.7;6.8;0.0
94059;2016-11-19 6:00:00;12.1;69.8;6.8;0.0
94059;2016-11-19 6:10:00;12.3;69.1;6.8;0.0
94059;2016-11-19 6:20:00;12.5;68.6;6.9;0.0
94059;2016-11-19 6:30:00;12.7;67.6;6.9;0.0
94059;2016-11-19 6:40:00;12.8;67.6;7;0.0
94059;2016-11-19 6:50:00;13.0;67.5;7.1;0.0
